Time,Generated,From grid,C
2024-05-01 00:00:00,,295,
2024-05-01 00:30:00,,215,
2024-05-01 01:00:00,,209,
2024-05-01 01:30:00,,209,
2024-05-01 02:00:00,,314,
2024-05-01 02:30:00,,301,
2024-05-01 03:00:00,,285,
2024-05-01 03:30:00,,156,
2024-05-01 04:00:00,,150,
2024-05-01 04:30:00,,136,
2024-05-01 05:00:00,,147,
2024-05-01 05:30:00,,3604,
2024-05-01 06:00:00,,2361,
2024-05-01 06:30:00,16,3103,3119
2024-05-01 07:00:00,98,127,225
2024-05-01 07:30:00,194,3216,3410
2024-05-01 08:00:00,621,1577,2198
2024-05-01 08:30:00,1035,1063,2098
2024-05-01 09:00:00,1479,955,2434
2024-05-01 09:30:00,758,1511,2269
2024-05-01 10:00:00,2779,-958,1821
2024-05-01 10:30:00,3209,-1182,2027
2024-05-01 11:00:00,1192,-860,332
2024-05-01 11:30:00,3944,-3670,274
2024-05-01 12:00:00,4338,-4170,168
2024-05-01 12:30:00,4400,1656,6056
2024-05-01 13:00:00,4400,-1310,3090
2024-05-01 13:30:00,4400,-1261,3139
2024-05-01 14:00:00,4400,0,4400
2024-05-01 14:30:00,4400,-1160,3240
2024-05-01 15:00:00,2972,3417,6389
2024-05-01 15:30:00,4400,-590,3810
2024-05-01 16:00:00,4204,2472,6676
2024-05-01 16:30:00,3831,-702,3129
2024-05-01 17:00:00,3408,1389,4797
2024-05-01 17:30:00,2334,2367,4701
2024-05-01 18:00:00,2568,2033,4601
2024-05-01 18:30:00,1852,-1463,389
2024-05-01 19:00:00,929,677,1606
2024-05-01 19:30:00,402,2439,2841
2024-05-01 20:00:00,151,1716,1867
2024-05-01 20:30:00,9,299,308
2024-05-01 21:00:00,0,290,290
2024-05-01 21:30:00,1.16,288,289
2024-05-01 22:00:00,2.32,300,302
2024-05-01 22:30:00,3.47,488,491
2024-05-01 23:00:00,4.63,379,384
2024-05-01 23:30:00,5.79,295,301
2024-05-02 00:00:00,6.95,160,167
2024-05-02 00:30:00,8.11,150,158
2024-05-02 01:00:00,9.26,149,158
2024-05-02 01:30:00,10.4,238,248
2024-05-02 02:00:00,11.6,227,239
2024-05-02 02:30:00,12.7,149,162
2024-05-02 03:00:00,13.9,141,155
2024-05-02 03:30:00,15.1,146,161
2024-05-02 04:00:00,16.2,241,257
2024-05-02 04:30:00,17.4,234,251
2024-05-02 05:00:00,18.5,144,163
2024-05-02 05:30:00,19.7,214,234
2024-05-02 06:00:00,20.8,2677,2698
2024-05-02 06:30:00,22,4127,4149
2024-05-02 07:00:00,90,2216,2306
2024-05-02 07:30:00,138,3090,3228
2024-05-02 08:00:00,301,2991,3292
2024-05-02 08:30:00,852,3266,4118
2024-05-02 09:00:00,1467,-1004,463
2024-05-02 09:30:00,2137,-1808,329
2024-05-02 10:00:00,2703,-294,2409
2024-05-02 10:30:00,3199,-1315,1884
2024-05-02 11:00:00,3629,-1671,1958
2024-05-02 11:30:00,4030,-2391,1639
2024-05-02 12:00:00,4323,-4053,270
2024-05-02 12:30:00,4400,-4135,265
2024-05-02 13:00:00,4400,-4056,344
2024-05-02 13:30:00,4400,-3897,503
2024-05-02 14:00:00,4400,-3747,653
2024-05-02 14:30:00,4400,-1392,3008
2024-05-02 15:00:00,4400,-3869,531
2024-05-02 15:30:00,4303,-2121,2182
2024-05-02 16:00:00,4205,-3642,563
2024-05-02 16:30:00,3839,-3511,328
2024-05-02 17:00:00,3396,-634,2762
2024-05-02 17:30:00,2949,-2706,243
2024-05-02 18:00:00,2398,245,2643
2024-05-02 18:30:00,1801,-1470,331
2024-05-02 19:00:00,1166,836,2002
2024-05-02 19:30:00,595,-192,403
2024-05-02 20:00:00,92,619,711
2024-05-02 20:30:00,13,326,339
2024-05-02 21:00:00,0,404,404
2024-05-02 21:30:00,2.11,403,405
2024-05-02 22:00:00,4.21,326,330
2024-05-02 22:30:00,6.32,329,335
2024-05-02 23:00:00,8.42,1606,1614
2024-05-02 23:30:00,10.5,1560,1571
2024-05-03 00:00:00,12.6,1520,1533
2024-05-03 00:30:00,14.7,1603,1618
2024-05-03 01:00:00,16.8,1501,1518
2024-05-03 01:30:00,18.9,1431,1450
2024-05-03 02:00:00,21.1,1539,1560
2024-05-03 02:30:00,23.2,1423,1446
2024-05-03 03:00:00,25.3,1546,1571
2024-05-03 03:30:00,27.4,1523,1550
2024-05-03 04:00:00,29.5,232,261
2024-05-03 04:30:00,31.6,149,181
2024-05-03 05:00:00,33.7,150,184
2024-05-03 05:30:00,35.8,2165,2201
2024-05-03 06:00:00,37.9,2580,2618
2024-05-03 06:30:00,40,4027,4067
2024-05-03 07:00:00,127,2437,2564
2024-05-03 07:30:00,150,2912,3062
2024-05-03 08:00:00,310,3817,4127
2024-05-03 08:30:00,841,1593,2434
2024-05-03 09:00:00,1431,665,2096
2024-05-03 09:30:00,2069,-1746,323
2024-05-03 10:00:00,2615,-573,2042
2024-05-03 10:30:00,3092,-2771,321
2024-05-03 11:00:00,3528,-3247,281
2024-05-03 11:30:00,3840,-873,2967
2024-05-03 12:00:00,4119,-3845,274
2024-05-03 12:30:00,4263,-3854,409
2024-05-03 13:00:00,1264,-1014,250
2024-05-03 13:30:00,1773,-1595,178
2024-05-03 14:00:00,4400,-750,3650
2024-05-03 14:30:00,1640,1968,3608
2024-05-03 15:00:00,4400,1808,6208
2024-05-03 15:30:00,4041,-3144,897
2024-05-03 16:00:00,3245,-2832,413
2024-05-03 16:30:00,3070,-2790,280
2024-05-03 17:00:00,3306,-442,2864
2024-05-03 17:30:00,2769,-1132,1637
2024-05-03 18:00:00,2161,-1792,369
2024-05-03 18:30:00,1631,913,2544
2024-05-03 19:00:00,1179,1335,2514
2024-05-03 19:30:00,531,3908,4439
2024-05-03 20:00:00,119,2296,2415
2024-05-03 20:30:00,16,2316,2332
2024-05-03 21:00:00,0,2291,2291
2024-05-03 21:30:00,0,2339,2339
2024-05-03 22:00:00,0,2262,2262
2024-05-03 22:30:00,0,2238,2238
2024-05-03 23:00:00,0,2385,2385
2024-05-03 23:30:00,2.33,2470,2472
2024-05-04 00:00:00,4.67,2240,2245
2024-05-04 00:30:00,7,2351,2358
2024-05-04 01:00:00,9.33,2337,2346
2024-05-04 01:30:00,11.7,155,167
2024-05-04 02:00:00,14,156,170
2024-05-04 02:30:00,16.3,153,169
2024-05-04 03:00:00,18.7,245,264
2024-05-04 03:30:00,21,238,259
2024-05-04 04:00:00,23.3,232,255
2024-05-04 04:30:00,25.7,153,179
2024-05-04 05:00:00,28,150,178
2024-05-04 05:30:00,30.3,3909,3939
2024-05-04 06:00:00,32.7,2508,2541
2024-05-04 06:30:00,35,3167,3202
2024-05-04 07:00:00,167,140,307
2024-05-04 07:30:00,288,1053,1341
2024-05-04 08:00:00,405,1481,1886
2024-05-04 08:30:00,729,-396,333
2024-05-04 09:00:00,1214,1183,2397
2024-05-04 09:30:00,1627,512,2139
2024-05-04 10:00:00,2561,-2227,334
2024-05-04 10:30:00,2930,-2640,290
2024-05-04 11:00:00,3356,-3095,261
2024-05-04 11:30:00,3710,-1359,2351
2024-05-04 12:00:00,3825,-3671,154
2024-05-04 12:30:00,3859,-3792,67
2024-05-04 13:00:00,4278,-3984,294
2024-05-04 13:30:00,3785,-3449,336
2024-05-04 14:00:00,4359,-4128,231
2024-05-04 14:30:00,4227,-1501,2726
2024-05-04 15:00:00,4184,-3901,283
2024-05-04 15:30:00,4057,-3805,252
2024-05-04 16:00:00,1435,842,2277
2024-05-04 16:30:00,1651,-1326,325
2024-05-04 17:00:00,3077,-2744,333
2024-05-04 17:30:00,2599,-2355,244
2024-05-04 18:00:00,2180,528,2708
2024-05-04 18:30:00,1591,-1415,176
2024-05-04 19:00:00,1033,-874,159
2024-05-04 19:30:00,461,-201,260
2024-05-04 20:00:00,71,171,242
2024-05-04 20:30:00,13,221,234
2024-05-04 21:00:00,0,150,150
2024-05-04 21:30:00,0,154,154
2024-05-04 22:00:00,0,344,344
2024-05-04 22:30:00,0,415,415
2024-05-04 23:00:00,2.19,423,425
2024-05-04 23:30:00,4.38,385,389
2024-05-05 00:00:00,6.56,169,176
2024-05-05 00:30:00,8.75,162,171
2024-05-05 01:00:00,10.9,158,169
2024-05-05 01:30:00,13.1,246,259
2024-05-05 02:00:00,15.3,235,250
2024-05-05 02:30:00,17.5,236,254
2024-05-05 03:00:00,19.7,152,172
2024-05-05 03:30:00,21.9,153,175
2024-05-05 04:00:00,24.1,158,182
2024-05-05 04:30:00,26.3,247,273
2024-05-05 05:00:00,28.4,238,266
2024-05-05 05:30:00,30.6,3918,3949
2024-05-05 06:00:00,32.8,1898,1931
2024-05-05 06:30:00,35,1361,1396
2024-05-05 07:00:00,126,100,226
2024-05-05 07:30:00,162,3328,3490
2024-05-05 08:00:00,340,1653,1993
2024-05-05 08:30:00,844,-447,397
2024-05-05 09:00:00,1249,1289,2538
2024-05-05 09:30:00,2013,391,2404
2024-05-05 10:00:00,2758,-366,2392
2024-05-05 10:30:00,2949,2157,5106
2024-05-05 11:00:00,2248,380,2628
2024-05-05 11:30:00,4400,-567,3833
2024-05-05 12:00:00,2670,3106,5776
2024-05-05 12:30:00,2744,765,3509
2024-05-05 13:00:00,4343,-1923,2420
2024-05-05 13:30:00,4284,-1853,2431
2024-05-05 14:00:00,4400,-1823,2577
2024-05-05 14:30:00,911,1512,2423
2024-05-05 15:00:00,4400,-1916,2484
2024-05-05 15:30:00,595,1779,2374
2024-05-05 16:00:00,1311,1219,2530
2024-05-05 16:30:00,361,-39,322
2024-05-05 17:00:00,294,-24,270
2024-05-05 17:30:00,1189,-943,246
2024-05-05 18:00:00,427,-207,220
2024-05-05 18:30:00,149,1520,1669
2024-05-05 19:00:00,522,-120,402
2024-05-05 19:30:00,79,298,377
2024-05-05 20:00:00,163,213,376
2024-05-05 20:30:00,13,2400,2413
2024-05-05 21:00:00,0,260,260
2024-05-05 21:30:00,1.89,259,261
2024-05-05 22:00:00,3.79,268,272
2024-05-05 22:30:00,5.68,353,359
2024-05-05 23:00:00,7.58,423,431
2024-05-05 23:30:00,9.47,261,270
2024-05-06 00:00:00,11.4,243,254
2024-05-06 00:30:00,13.3,150,163
2024-05-06 01:00:00,15.2,147,162
2024-05-06 01:30:00,17.1,148,165
2024-05-06 02:00:00,18.9,238,257
2024-05-06 02:30:00,20.8,235,256
2024-05-06 03:00:00,22.7,149,172
2024-05-06 03:30:00,24.6,147,172
2024-05-06 04:00:00,26.5,147,174
2024-05-06 04:30:00,28.4,147,175
2024-05-06 05:00:00,30.3,238,268
2024-05-06 05:30:00,32.2,3964,3996
2024-05-06 06:00:00,34.1,2016,2050
2024-05-06 06:30:00,36,1318,1354
2024-05-06 07:00:00,112,134,246
2024-05-06 07:30:00,183,2917,3100
2024-05-06 08:00:00,365,39,404
2024-05-06 08:30:00,763,-367,396
2024-05-06 09:00:00,1383,807,2190
2024-05-06 09:30:00,1278,-997,281
2024-05-06 10:00:00,2581,-2297,284
2024-05-06 10:30:00,1475,3829,5304
2024-05-06 11:00:00,1888,737,2625
2024-05-06 11:30:00,3669,-1183,2486
2024-05-06 12:00:00,2590,172,2762
2024-05-06 12:30:00,4155,-2750,1405
2024-05-06 13:00:00,3315,-1583,1732
2024-05-06 13:30:00,4400,-2843,1557
2024-05-06 14:00:00,4400,-2650,1750
2024-05-06 14:30:00,4400,-2668,1732
2024-05-06 15:00:00,4400,-2570,1830
2024-05-06 15:30:00,4234,-2482,1752
2024-05-06 16:00:00,3707,-3293,414
2024-05-06 16:30:00,3648,-3318,330
2024-05-06 17:00:00,2949,-2609,340
2024-05-06 17:30:00,1240,-924,316
2024-05-06 18:00:00,2797,-2380,417
2024-05-06 18:30:00,744,-353,391
2024-05-06 19:00:00,613,-229,384
2024-05-06 19:30:00,259,63,322
2024-05-06 20:00:00,107,4652,4759
2024-05-06 20:30:00,8,304,312
2024-05-06 21:00:00,0,417,417
2024-05-06 21:30:00,2.11,421,423
2024-05-06 22:00:00,4.21,410,414
2024-05-06 22:30:00,6.32,1695,1701
2024-05-06 23:00:00,8.42,1715,1723
2024-05-06 23:30:00,10.5,1437,1448
2024-05-07 00:00:00,12.6,1528,1541
2024-05-07 00:30:00,14.7,1635,1650
2024-05-07 01:00:00,16.8,1439,1456
2024-05-07 01:30:00,18.9,1538,1557
2024-05-07 02:00:00,21.1,1522,1543
2024-05-07 02:30:00,23.2,164,187
2024-05-07 03:00:00,25.3,241,266
2024-05-07 03:30:00,27.4,236,263
2024-05-07 04:00:00,29.5,153,182
2024-05-07 04:30:00,31.6,156,188
2024-05-07 05:00:00,33.7,171,205
2024-05-07 05:30:00,35.8,324,360
2024-05-07 06:00:00,37.9,2211,2249
2024-05-07 06:30:00,40,1435,1475
2024-05-07 07:00:00,104,2139,2243
2024-05-07 07:30:00,160,3317,3477
2024-05-07 08:00:00,326,1695,2021
2024-05-07 08:30:00,881,-561,320
2024-05-07 09:00:00,1498,553,2051
2024-05-07 09:30:00,2151,-455,1696
2024-05-07 10:00:00,2650,-2390,260
2024-05-07 10:30:00,3142,-289,2853
2024-05-07 11:00:00,3533,-561,2972
2024-05-07 11:30:00,3885,-844,3041
2024-05-07 12:00:00,4172,-3893,279
2024-05-07 12:30:00,4400,-4088,312
2024-05-07 13:00:00,4400,-4037,363
2024-05-07 13:30:00,4400,-3993,407
2024-05-07 14:00:00,4400,-1205,3195
2024-05-07 14:30:00,4400,658,5058
2024-05-07 15:00:00,4400,-1187,3213
2024-05-07 15:30:00,4266,797,5063
2024-05-07 16:00:00,4015,-3651,364
2024-05-07 16:30:00,3683,-3332,351
2024-05-07 17:00:00,3313,-3002,311
2024-05-07 17:30:00,2876,215,3091
2024-05-07 18:00:00,2352,883,3235
2024-05-07 18:30:00,1760,1545,3305
2024-05-07 19:00:00,1233,3569,4802
2024-05-07 19:30:00,641,3973,4614
2024-05-07 20:00:00,112,136,248
2024-05-07 20:30:00,25,336,361
2024-05-07 21:00:00,0,347,347
2024-05-07 21:30:00,2.16,350,352
2024-05-07 22:00:00,4.32,359,363
2024-05-07 22:30:00,6.47,515,521
2024-05-07 23:00:00,8.63,406,415
2024-05-07 23:30:00,10.8,379,390
2024-05-08 00:00:00,12.9,171,184
2024-05-08 00:30:00,15.1,148,163
2024-05-08 01:00:00,17.3,153,170
2024-05-08 01:30:00,19.4,162,181
2024-05-08 02:00:00,21.6,239,261
2024-05-08 02:30:00,23.7,235,259
2024-05-08 03:00:00,25.9,240,266
2024-05-08 03:30:00,28.1,150,178
2024-05-08 04:00:00,30.2,153,183
2024-05-08 04:30:00,32.4,152,184
2024-05-08 05:00:00,34.5,245,280
2024-05-08 05:30:00,36.7,311,348
2024-05-08 06:00:00,38.8,2282,2321
2024-05-08 06:30:00,41,3150,3191
2024-05-08 07:00:00,108,2293,2401
2024-05-08 07:30:00,166,1318,1484
2024-05-08 08:00:00,360,3866,4226
2024-05-08 08:30:00,896,1208,2104
2024-05-08 09:00:00,1494,-1179,315
2024-05-08 09:30:00,2136,-126,2010
2024-05-08 10:00:00,2666,-707,1959
2024-05-08 10:30:00,3130,-2891,239
2024-05-08 11:00:00,3532,-2012,1520
2024-05-08 11:30:00,3890,-3459,431
2024-05-08 12:00:00,4166,-3786,380
2024-05-08 12:30:00,4321,-3831,490
2024-05-08 13:00:00,4400,-4040,360
2024-05-08 13:30:00,4400,-3989,411
2024-05-08 14:00:00,4400,-1277,3123
2024-05-08 14:30:00,4383,-517,3866
2024-05-08 15:00:00,4366,-1162,3204
2024-05-08 15:30:00,4189,1197,5386
2024-05-08 16:00:00,3937,-3590,347
2024-05-08 16:30:00,3617,-3334,283
2024-05-08 17:00:00,3263,-3001,262
2024-05-08 17:30:00,2788,-2609,179
2024-05-08 18:00:00,2230,-1979,251
2024-05-08 18:30:00,1772,-1496,276
2024-05-08 19:00:00,1178,-910,268
2024-05-08 19:30:00,621,-377,244
2024-05-08 20:00:00,107,316,423
2024-05-08 20:30:00,24,472,496
2024-05-08 21:00:00,0,487,487
2024-05-08 21:30:00,2.42,489,491
2024-05-08 22:00:00,4.84,411,416
2024-05-08 22:30:00,7.26,402,409
2024-05-08 23:00:00,9.68,330,340
2024-05-08 23:30:00,12.1,303,315
2024-05-09 00:00:00,14.5,249,264
2024-05-09 00:30:00,16.9,234,251
2024-05-09 01:00:00,19.4,156,175
2024-05-09 01:30:00,21.8,153,175
2024-05-09 02:00:00,24.2,155,179
2024-05-09 02:30:00,26.6,154,181
2024-05-09 03:00:00,29.1,238,267
2024-05-09 03:30:00,31.5,233,264
2024-05-09 04:00:00,33.9,154,188
2024-05-09 04:30:00,36.3,155,191
2024-05-09 05:00:00,38.7,151,190
2024-05-09 05:30:00,41.2,3912,3953
2024-05-09 06:00:00,43.6,2264,2308
2024-05-09 06:30:00,46,1416,1462
2024-05-09 07:00:00,109,1780,1889
2024-05-09 07:30:00,167,1164,1331
2024-05-09 08:00:00,355,2381,2736
2024-05-09 08:30:00,888,1291,2179
2024-05-09 09:00:00,1479,-1162,317
2024-05-09 09:30:00,2085,-364,1721
2024-05-09 10:00:00,2603,-2361,242
2024-05-09 10:30:00,3031,-2777,254
2024-05-09 11:00:00,3440,-3102,338
2024-05-09 11:30:00,3762,-3369,393
2024-05-09 12:00:00,4009,-3679,330
2024-05-09 12:30:00,4152,-964,3188
2024-05-09 13:00:00,4301,-1153,3148
2024-05-09 13:30:00,4372,-1319,3053
2024-05-09 14:00:00,4400,-1165,3235
2024-05-09 14:30:00,4367,-1322,3045
2024-05-09 15:00:00,4213,-3851,362
2024-05-09 15:30:00,4103,-3776,327
2024-05-09 16:00:00,3839,-3592,247
2024-05-09 16:30:00,3496,-3162,334
2024-05-09 17:00:00,3150,-2826,324
2024-05-09 17:30:00,2722,-424,2298
2024-05-09 18:00:00,2243,319,2562
2024-05-09 18:30:00,1724,-1325,399
2024-05-09 19:00:00,1187,-881,306
2024-05-09 19:30:00,615,-448,167
2024-05-09 20:00:00,108,1350,1458
2024-05-09 20:30:00,15,2444,2459
2024-05-09 21:00:00,0,490,490
2024-05-09 21:30:00,2.84,477,480
2024-05-09 22:00:00,5.68,405,411
2024-05-09 22:30:00,8.53,335,344
2024-05-09 23:00:00,11.4,395,406
2024-05-09 23:30:00,14.2,304,318
2024-05-10 00:00:00,17.1,256,273
2024-05-10 00:30:00,19.9,245,265
2024-05-10 01:00:00,22.7,236,259
2024-05-10 01:30:00,25.6,235,261
2024-05-10 02:00:00,28.4,155,183
2024-05-10 02:30:00,31.3,155,186
2024-05-10 03:00:00,34.1,153,187
2024-05-10 03:30:00,36.9,246,283
2024-05-10 04:00:00,39.8,240,280
2024-05-10 04:30:00,42.6,235,278
2024-05-10 05:00:00,45.5,158,203
2024-05-10 05:30:00,48.3,3763,3811
2024-05-10 06:00:00,51.2,1535,1586
2024-05-10 06:30:00,54,1307,1361
2024-05-10 07:00:00,121,187,308
2024-05-10 07:30:00,184,1242,1426
2024-05-10 08:00:00,394,422,816
2024-05-10 08:30:00,954,859,1813
2024-05-10 09:00:00,1544,-1137,407
2024-05-10 09:30:00,2159,-1852,307
2024-05-10 10:00:00,2645,-2322,323
2024-05-10 10:30:00,3077,-2734,343
2024-05-10 11:00:00,3400,-3062,338
2024-05-10 11:30:00,3726,-1513,2213
2024-05-10 12:00:00,4005,-3740,265
2024-05-10 12:30:00,4164,-3976,188
2024-05-10 13:00:00,4256,-2634,1622
2024-05-10 13:30:00,4368,-2808,1560
2024-05-10 14:00:00,4398,-2490,1908
2024-05-10 14:30:00,4295,-2658,1637
2024-05-10 15:00:00,4126,1179,5305
2024-05-10 15:30:00,3954,-2173,1781
2024-05-10 16:00:00,3821,-1308,2513
2024-05-10 16:30:00,3570,-1876,1694
2024-05-10 17:00:00,3186,-2971,215
2024-05-10 17:30:00,2772,-2378,394
2024-05-10 18:00:00,2296,-1973,323
2024-05-10 18:30:00,1763,-1403,360
2024-05-10 19:00:00,1193,101,1294
2024-05-10 19:30:00,620,-352,268
2024-05-10 20:00:00,105,265,370
2024-05-10 20:30:00,19,412,431
2024-05-10 21:00:00,0,403,403
2024-05-10 21:30:00,2.79,474,477
2024-05-10 22:00:00,5.58,470,476
2024-05-10 22:30:00,8.37,388,396
2024-05-10 23:00:00,11.2,375,386
2024-05-10 23:30:00,13.9,308,322
2024-05-11 00:00:00,16.7,165,182
2024-05-11 00:30:00,19.5,256,276
2024-05-11 01:00:00,22.3,245,267
2024-05-11 01:30:00,25.1,238,263
2024-05-11 02:00:00,27.9,151,179
2024-05-11 02:30:00,30.7,156,187
2024-05-11 03:00:00,33.5,157,190
2024-05-11 03:30:00,36.3,251,287
2024-05-11 04:00:00,39.1,241,280
2024-05-11 04:30:00,41.8,240,282
2024-05-11 05:00:00,44.6,162,207
2024-05-11 05:30:00,47.4,3660,3707
2024-05-11 06:00:00,50.2,1629,1679
2024-05-11 06:30:00,53,1453,1506
