Time,Generated,From grid,C
2024-05-21 16:00:00,4031,-2487,1544
2024-05-21 16:30:00,3737,-1905,1832
2024-05-21 17:00:00,3399,-3001,398
2024-05-21 17:30:00,2960,-2554,406
2024-05-21 18:00:00,2197,-1751,446
2024-05-21 18:30:00,1117,-681,436
2024-05-21 19:00:00,653,-320,333
2024-05-21 19:30:00,412,-6,406
2024-05-21 20:00:00,263,1589,1852
2024-05-21 20:30:00,53,423,476
2024-05-21 21:00:00,0,472,472
2024-05-21 21:30:00,3.68,475,479
2024-05-21 22:00:00,7.37,474,481
2024-05-21 22:30:00,11.1,306,317
2024-05-21 23:00:00,14.7,410,425
2024-05-21 23:30:00,18.4,326,344
2024-05-22 00:00:00,22.1,162,184
2024-05-22 00:30:00,25.8,161,187
2024-05-22 01:00:00,29.5,157,186
2024-05-22 01:30:00,33.2,247,280
2024-05-22 02:00:00,36.8,248,285
2024-05-22 02:30:00,40.5,235,276
2024-05-22 03:00:00,44.2,157,201
2024-05-22 03:30:00,47.9,159,207
2024-05-22 04:00:00,51.6,162,214
2024-05-22 04:30:00,55.3,236,291
2024-05-22 05:00:00,58.9,242,301
2024-05-22 05:30:00,62.6,4256,4319
2024-05-22 06:00:00,66.3,1768,1834
2024-05-22 06:30:00,70,2119,2189
2024-05-22 07:00:00,127,1661,1788
2024-05-22 07:30:00,192,1887,2079
2024-05-22 08:00:00,399,1756,2155
2024-05-22 08:30:00,943,-639,304
2024-05-22 09:00:00,1569,-1271,298
2024-05-22 09:30:00,2208,-1973,235
2024-05-22 10:00:00,2755,-2516,239
2024-05-22 10:30:00,3243,-1066,2177
2024-05-22 11:00:00,3517,-1460,2057
2024-05-22 11:30:00,4400,-3864,536
2024-05-22 12:00:00,2551,-2227,324
2024-05-22 12:30:00,4400,-3003,1397
2024-05-22 13:00:00,4400,-3818,582
2024-05-22 13:30:00,4400,-4054,346
2024-05-22 14:00:00,2932,-3634,-702
2024-05-22 14:30:00,2331,-2002,329
2024-05-22 15:00:00,2161,-1843,318
2024-05-22 15:30:00,2911,-2556,355
2024-05-22 16:00:00,3936,-3609,327
2024-05-22 16:30:00,3629,-3323,306
2024-05-22 17:00:00,1831,-1595,236
2024-05-22 17:30:00,1071,-912,159
2024-05-22 18:00:00,1019,-722,297
2024-05-22 18:30:00,1184,-896,288
2024-05-22 19:00:00,1524,-1121,403
2024-05-22 19:30:00,722,-290,432
2024-05-22 20:00:00,183,2315,2498
2024-05-22 20:30:00,60,450,510
2024-05-22 21:00:00,0,381,381
2024-05-22 21:30:00,4.68,392,397
2024-05-22 22:00:00,9.37,400,409
2024-05-22 22:30:00,14.1,520,534
2024-05-22 23:00:00,18.7,429,448
2024-05-22 23:30:00,23.4,302,325
2024-05-23 00:00:00,28.1,155,183
2024-05-23 00:30:00,32.8,150,183
2024-05-23 01:00:00,37.5,150,187
2024-05-23 01:30:00,42.2,236,278
2024-05-23 02:00:00,46.8,153,200
2024-05-23 02:30:00,51.5,149,201
2024-05-23 03:00:00,56.2,153,209
2024-05-23 03:30:00,60.9,153,214
2024-05-23 04:00:00,65.6,241,307
2024-05-23 04:30:00,70.3,234,304
2024-05-23 05:00:00,74.9,154,229
2024-05-23 05:30:00,79.6,3800,3880
2024-05-23 06:00:00,84.3,1672,1756
2024-05-23 06:30:00,89,231,320
2024-05-23 07:00:00,188,115,303
2024-05-23 07:30:00,244,156,400
2024-05-23 08:00:00,775,-96,679
2024-05-23 08:30:00,1207,4889,6096
2024-05-23 09:00:00,1796,300,2096
2024-05-23 09:30:00,2338,-1973,365
2024-05-23 10:00:00,2842,-1113,1729
2024-05-23 10:30:00,3151,-2474,677
2024-05-23 11:00:00,3745,-3420,325
2024-05-23 11:30:00,3838,-3601,237
2024-05-23 12:00:00,4053,-2684,1369
2024-05-23 12:30:00,4333,-4066,267
2024-05-23 13:00:00,4366,-1837,2529
2024-05-23 13:30:00,4392,-1912,2480
2024-05-23 14:00:00,4400,-1761,2639
2024-05-23 14:30:00,4400,-1818,2582
2024-05-23 15:00:00,4241,-1751,2490
2024-05-23 15:30:00,4143,-1798,2345
2024-05-23 16:00:00,2012,-1882,130
2024-05-23 16:30:00,3692,-3358,334
2024-05-23 17:00:00,3200,-2887,313
2024-05-23 17:30:00,2790,-766,2024
2024-05-23 18:00:00,2312,-317,1995
2024-05-23 18:30:00,1881,99,1980
2024-05-23 19:00:00,1390,747,2137
2024-05-23 19:30:00,387,1352,1739
2024-05-23 20:00:00,74,2582,2656
2024-05-23 20:30:00,26,320,346
2024-05-23 21:00:00,0,435,435
2024-05-23 21:30:00,5.05,452,457
2024-05-23 22:00:00,10.1,462,472
2024-05-23 22:30:00,15.2,269,284
2024-05-23 23:00:00,20.2,259,279
2024-05-23 23:30:00,25.3,231,256
2024-05-24 00:00:00,30.3,227,257
2024-05-24 00:30:00,35.4,226,261
2024-05-24 01:00:00,40.4,225,265
2024-05-24 01:30:00,45.5,229,274
2024-05-24 02:00:00,50.5,228,279
2024-05-24 02:30:00,55.6,231,287
2024-05-24 03:00:00,60.6,226,287
2024-05-24 03:30:00,65.7,226,292
2024-05-24 04:00:00,70.7,229,300
2024-05-24 04:30:00,75.8,155,231
2024-05-24 05:00:00,80.8,234,315
2024-05-24 05:30:00,85.9,4003,4089
2024-05-24 06:00:00,90.9,1450,1541
2024-05-24 06:30:00,96,1994,2090
2024-05-24 07:00:00,187,1931,2118
2024-05-24 07:30:00,267,111,378
2024-05-24 08:00:00,672,-303,369
2024-05-24 08:30:00,1105,-712,393
2024-05-24 09:00:00,1815,-1480,335
2024-05-24 09:30:00,1299,-914,385
2024-05-24 10:00:00,1416,-1057,359
2024-05-24 10:30:00,3494,-3124,370
2024-05-24 11:00:00,3420,-3125,295
2024-05-24 11:30:00,3749,-1498,2251
2024-05-24 12:00:00,3488,-3335,153
2024-05-24 12:30:00,3777,-3504,273
2024-05-24 13:00:00,4020,-3775,245
2024-05-24 13:30:00,4400,-4220,180
2024-05-24 14:00:00,4400,-3920,480
2024-05-24 14:30:00,4400,-1786,2614
2024-05-24 15:00:00,4400,-4022,378
2024-05-24 15:30:00,4126,-3769,357
2024-05-24 16:00:00,4243,-3966,277
2024-05-24 16:30:00,3784,-3600,184
2024-05-24 17:00:00,913,-744,169
2024-05-24 17:30:00,2397,963,3360
2024-05-24 18:00:00,2670,642,3312
2024-05-24 18:30:00,1905,507,2412
2024-05-24 19:00:00,1375,914,2289
2024-05-24 19:30:00,739,1627,2366
2024-05-24 20:00:00,237,72,309
2024-05-24 20:30:00,66,305,371
2024-05-24 21:00:00,0,352,352
2024-05-24 21:30:00,6.26,357,363
2024-05-24 22:00:00,12.5,331,344
2024-05-24 22:30:00,18.8,209,228
2024-05-24 23:00:00,25.1,177,202
2024-05-24 23:30:00,31.3,152,183
2024-05-25 00:00:00,37.6,239,277
2024-05-25 00:30:00,43.8,231,275
2024-05-25 01:00:00,50.1,150,200
2024-05-25 01:30:00,56.4,151,207
2024-05-25 02:00:00,62.6,151,214
2024-05-25 02:30:00,68.9,151,220
2024-05-25 03:00:00,75.2,243,318
2024-05-25 03:30:00,81.4,231,312
2024-05-25 04:00:00,87.7,152,240
2024-05-25 04:30:00,93.9,153,247
2024-05-25 05:00:00,100,152,252
2024-05-25 05:30:00,106,4391,4497
2024-05-25 06:00:00,113,1574,1687
2024-05-25 06:30:00,119,223,342
2024-05-25 07:00:00,158,24,182
2024-05-25 07:30:00,292,-71,221
2024-05-25 08:00:00,499,-237,262
2024-05-25 08:30:00,881,-667,214
2024-05-25 09:00:00,1681,465,2146
2024-05-25 09:30:00,2170,-1910,260
2024-05-25 10:00:00,2322,-262,2060
2024-05-25 10:30:00,2093,574,2667
2024-05-25 11:00:00,2489,-2269,220
2024-05-25 11:30:00,3714,-3462,252
2024-05-25 12:00:00,3353,-3041,312
2024-05-25 12:30:00,2532,-2280,252
2024-05-25 13:00:00,4400,-4137,263
2024-05-25 13:30:00,4400,-4218,182
2024-05-25 14:00:00,2627,-2404,223
2024-05-25 14:30:00,3237,-3089,148
2024-05-25 15:00:00,4136,-3970,166
2024-05-25 15:30:00,1809,-1559,250
2024-05-25 16:00:00,3332,-3121,211
2024-05-25 16:30:00,1632,-1477,155
2024-05-25 17:00:00,3576,-3368,208
2024-05-25 17:30:00,2906,-2728,178
2024-05-25 18:00:00,1710,-1387,323
2024-05-25 18:30:00,2177,-1918,259
2024-05-25 19:00:00,1254,-1005,249
2024-05-25 19:30:00,719,-557,162
2024-05-25 20:00:00,252,-93,159
2024-05-25 20:30:00,53,107,160
2024-05-25 21:00:00,4,151,155
2024-05-25 21:30:00,0,240,240
2024-05-25 22:00:00,4.94,232,237
2024-05-25 22:30:00,9.89,148,158
2024-05-25 23:00:00,14.8,148,163
2024-05-25 23:30:00,19.8,152,172
2024-05-26 00:00:00,24.7,152,177
2024-05-26 00:30:00,29.7,240,270
2024-05-26 01:00:00,34.6,233,268
2024-05-26 01:30:00,39.6,230,270
2024-05-26 02:00:00,44.5,153,198
2024-05-26 02:30:00,49.4,147,196
2024-05-26 03:00:00,54.4,157,211
2024-05-26 03:30:00,59.3,243,302
2024-05-26 04:00:00,64.3,237,301
2024-05-26 04:30:00,69.2,230,299
2024-05-26 05:00:00,74.2,149,223
2024-05-26 05:30:00,79.1,4351,4430
2024-05-26 06:00:00,84.1,146,230
2024-05-26 06:30:00,89,1797,1886
2024-05-26 07:00:00,167,136,303
2024-05-26 07:30:00,252,55,307
2024-05-26 08:00:00,464,-245,219
2024-05-26 08:30:00,927,1397,2324
2024-05-26 09:00:00,1463,826,2289
2024-05-26 09:30:00,2021,1540,3561
2024-05-26 10:00:00,2614,1098,3712
2024-05-26 10:30:00,2927,1968,4895
2024-05-26 11:00:00,3388,-802,2586
2024-05-26 11:30:00,3623,-1113,2510
2024-05-26 12:00:00,4028,-1767,2261
2024-05-26 12:30:00,4167,-1911,2256
2024-05-26 13:00:00,4261,-750,3511
2024-05-26 13:30:00,4245,-1826,2419
2024-05-26 14:00:00,4323,-1884,2439
2024-05-26 14:30:00,4161,-1836,2325
2024-05-26 15:00:00,3626,-1113,2513
2024-05-26 15:30:00,3706,-1378,2328
2024-05-26 16:00:00,3133,-723,2410
2024-05-26 16:30:00,3088,-809,2279
2024-05-26 17:00:00,3140,-639,2501
2024-05-26 17:30:00,2801,-2474,327
2024-05-26 18:00:00,2349,-2027,322
2024-05-26 18:30:00,1812,-1585,227
2024-05-26 19:00:00,1012,-786,226
2024-05-26 19:30:00,476,-272,204
2024-05-26 20:00:00,330,2015,2345
2024-05-26 20:30:00,95,267,362
2024-05-26 21:00:00,4,366,370
2024-05-26 21:30:00,0,258,258
2024-05-26 22:00:00,1.5,565,567
2024-05-26 22:30:00,3,678,681
2024-05-26 23:00:00,4.5,292,297
2024-05-26 23:30:00,6,260,266
2024-05-27 00:00:00,7.5,243,251
2024-05-27 00:30:00,9,235,244
2024-05-27 01:00:00,10.5,155,166
2024-05-27 01:30:00,12,150,162
2024-05-27 02:00:00,13.5,152,166
2024-05-27 02:30:00,15,247,262
2024-05-27 03:00:00,16.5,241,258
2024-05-27 03:30:00,18,233,251
2024-05-27 04:00:00,19.5,149,169
2024-05-27 04:30:00,21,152,173
2024-05-27 05:00:00,22.5,150,173
2024-05-27 05:30:00,24,4481,4505
2024-05-27 06:00:00,25.5,237,263
2024-05-27 06:30:00,27,214,241
2024-05-27 07:00:00,61,94,155
2024-05-27 07:30:00,100,1521,1621
2024-05-27 08:00:00,138,331,469
2024-05-27 08:30:00,244,193,437
2024-05-27 09:00:00,252,111,363
2024-05-27 09:30:00,358,1344,1702
2024-05-27 10:00:00,583,-344,239
2024-05-27 10:30:00,1016,-730,286
2024-05-27 11:00:00,1006,-581,425
2024-05-27 11:30:00,978,-561,417
2024-05-27 12:00:00,1311,154,1465
2024-05-27 12:30:00,2222,-1949,273
2024-05-27 13:00:00,4128,-3846,282
2024-05-27 13:30:00,4400,-4209,191
2024-05-27 14:00:00,4369,-3980,389
2024-05-27 14:30:00,3730,-2293,1437
2024-05-27 15:00:00,3590,-3242,348
2024-05-27 15:30:00,3343,-3007,336
2024-05-27 16:00:00,3968,-3681,287
2024-05-27 16:30:00,2425,-2221,204
2024-05-27 17:00:00,2152,-1911,241
2024-05-27 17:30:00,1811,-1468,343
2024-05-27 18:00:00,1131,-877,254
2024-05-27 18:30:00,1405,-1074,331
2024-05-27 19:00:00,1005,-772,233
2024-05-27 19:30:00,444,-277,167
2024-05-27 20:00:00,305,63,368
2024-05-27 20:30:00,117,2394,2511
2024-05-27 21:00:00,7,357,364
2024-05-27 21:30:00,0,1473,1473
2024-05-27 22:00:00,1.12,346,347
2024-05-27 22:30:00,2.24,460,462
2024-05-27 23:00:00,3.35,417,420
2024-05-27 23:30:00,4.47,385,389
2024-05-28 00:00:00,5.59,250,256
2024-05-28 00:30:00,6.71,240,247
2024-05-28 01:00:00,7.82,235,243
2024-05-28 01:30:00,8.94,234,243
2024-05-28 02:00:00,10.1,231,241
2024-05-28 02:30:00,11.2,233,244
2024-05-28 03:00:00,12.3,231,243
2024-05-28 03:30:00,13.4,234,247
2024-05-28 04:00:00,14.5,152,167
2024-05-28 04:30:00,15.6,153,169
2024-05-28 05:00:00,16.8,152,169
2024-05-28 05:30:00,17.9,3861,3879
2024-05-28 06:00:00,19,241,260
2024-05-28 06:30:00,75,1333,1408
2024-05-28 07:00:00,132,104,236
2024-05-28 07:30:00,192,2766,2958
2024-05-28 08:00:00,435,1823,2258
2024-05-28 08:30:00,856,-529,327
2024-05-28 09:00:00,1539,261,1800
2024-05-28 09:30:00,2100,-1742,358
2024-05-28 10:00:00,2705,-2289,416
2024-05-28 10:30:00,3064,-2681,383
2024-05-28 11:00:00,3451,-3039,412
2024-05-28 11:30:00,3733,-3363,370
2024-05-28 12:00:00,4001,236,4237
2024-05-28 12:30:00,4187,-2857,1330
2024-05-28 13:00:00,4356,-3928,428
2024-05-28 13:30:00,4333,-3970,363
2024-05-28 14:00:00,4308,-3743,565
2024-05-28 14:30:00,4269,-3697,572
2024-05-28 15:00:00,4200,2473,6673
2024-05-28 15:30:00,4008,891,4899
2024-05-28 16:00:00,3792,-3321,471
2024-05-28 16:30:00,3555,-3276,279
2024-05-28 17:00:00,3228,-2977,251
2024-05-28 17:30:00,2794,-2557,237
2024-05-28 18:00:00,1847,-1606,241
2024-05-28 18:30:00,1840,-1558,282
2024-05-28 19:00:00,1318,1047,2365
2024-05-28 19:30:00,754,-313,441
2024-05-28 20:00:00,213,254,467
2024-05-28 20:30:00,79,346,425
2024-05-28 21:00:00,7,411,418
2024-05-28 21:30:00,0,1489,1489
2024-05-28 22:00:00,6.56,392,399
2024-05-28 22:30:00,13.1,642,655
2024-05-28 23:00:00,19.7,403,423
2024-05-28 23:30:00,26.2,387,413
2024-05-29 00:00:00,32.8,268,301
2024-05-29 00:30:00,39.3,261,300
2024-05-29 01:00:00,45.9,176,222
2024-05-29 01:30:00,52.4,178,230
2024-05-29 02:00:00,59,178,237
2024-05-29 02:30:00,65.6,271,337
2024-05-29 03:00:00,72.1,262,334
2024-05-29 03:30:00,78.7,263,342
2024-05-29 04:00:00,85.2,178,263
2024-05-29 04:30:00,91.8,173,265
2024-05-29 05:00:00,98.3,174,272
2024-05-29 05:30:00,105,4044,4149
2024-05-29 06:00:00,111,258,369
2024-05-29 06:30:00,118,1291,1409
2024-05-29 07:00:00,219,104,323
2024-05-29 07:30:00,378,1124,1502
2024-05-29 08:00:00,672,-367,305
2024-05-29 08:30:00,993,-601,392
2024-05-29 09:00:00,1290,-966,324
2024-05-29 09:30:00,1889,-1593,296
2024-05-29 10:00:00,2464,-2178,286
2024-05-29 10:30:00,2810,-2567,243
2024-05-29 11:00:00,3180,-2937,243
2024-05-29 11:30:00,2872,-2481,391
2024-05-29 12:00:00,3754,-3324,430
2024-05-29 12:30:00,3162,215,3377
2024-05-29 13:00:00,3799,-728,3071
2024-05-29 13:30:00,4362,-1180,3182
2024-05-29 14:00:00,4366,-1162,3204
2024-05-29 14:30:00,4400,-3950,450
2024-05-29 15:00:00,4184,-3846,338
2024-05-29 15:30:00,4044,-3812,232
2024-05-29 16:00:00,3809,-1474,2335
2024-05-29 16:30:00,1897,-1587,310
2024-05-29 17:00:00,3575,-3286,289
2024-05-29 17:30:00,2781,-2511,270
2024-05-29 18:00:00,2294,-2035,259
2024-05-29 18:30:00,1830,-1663,167
2024-05-29 19:00:00,1329,-1170,159
2024-05-29 19:30:00,813,-610,203
2024-05-29 20:00:00,122,231,353
2024-05-29 20:30:00,54,2409,2463
2024-05-29 21:00:00,9,448,457
2024-05-29 21:30:00,0,1565,1565
2024-05-29 22:00:00,0.941,414,415
2024-05-29 22:30:00,1.88,368,370
2024-05-29 23:00:00,2.82,328,331
2024-05-29 23:30:00,3.76,308,312
2024-05-30 00:00:00,4.71,260,265
2024-05-30 00:30:00,5.65,243,249
2024-05-30 01:00:00,6.59,237,244
2024-05-30 01:30:00,7.53,230,238
2024-05-30 02:00:00,8.47,151,159
2024-05-30 02:30:00,9.41,150,159
2024-05-30 03:00:00,10.4,152,162
2024-05-30 03:30:00,11.3,151,162
2024-05-30 04:00:00,12.2,245,257
2024-05-30 04:30:00,13.2,236,249
2024-05-30 05:00:00,14.1,236,250
2024-05-30 05:30:00,15.1,4004,4019
2024-05-30 06:00:00,16,146,162
2024-05-30 06:30:00,87,1243,1330
2024-05-30 07:00:00,124,130,254
2024-05-30 07:30:00,202,1334,1536
2024-05-30 08:00:00,433,-72,361
2024-05-30 08:30:00,881,-533,348
2024-05-30 09:00:00,1471,-1112,359
2024-05-30 09:30:00,1844,-38,1806
2024-05-30 10:00:00,2169,-512,1657
2024-05-30 10:30:00,2989,1478,4467
2024-05-30 11:00:00,3350,106,3456
2024-05-30 11:30:00,3610,-184,3426
2024-05-30 12:00:00,3875,-714,3161
2024-05-30 12:30:00,4116,-959,3157
2024-05-30 13:00:00,4400,-1336,3064
2024-05-30 13:30:00,4400,-1233,3167
2024-05-30 14:00:00,4400,-1379,3021
2024-05-30 14:30:00,4400,-4030,370
2024-05-30 15:00:00,1975,367,2342
2024-05-30 15:30:00,2458,-2190,268
2024-05-30 16:00:00,3123,-2982,141
2024-05-30 16:30:00,2182,-1907,275
2024-05-30 17:00:00,3910,-3645,265
2024-05-30 17:30:00,2825,-2569,256
2024-05-30 18:00:00,2326,-2025,301
2024-05-30 18:30:00,1827,-1508,319
2024-05-30 19:00:00,1110,-827,283
2024-05-30 19:30:00,740,-378,362
2024-05-30 20:00:00,244,50,294
2024-05-30 20:30:00,54,2382,2436
2024-05-30 21:00:00,12,354,366
2024-05-30 21:30:00,0,1483,1483
2024-05-30 22:00:00,0.882,348,349
2024-05-30 22:30:00,1.76,434,436
2024-05-30 23:00:00,2.65,297,300
2024-05-30 23:30:00,3.53,315,319
2024-05-31 00:00:00,4.41,154,158
2024-05-31 00:30:00,5.29,248,253
2024-05-31 01:00:00,6.18,238,244
2024-05-31 01:30:00,7.06,239,246
2024-05-31 02:00:00,7.94,155,163
2024-05-31 02:30:00,8.82,145,154
2024-05-31 03:00:00,9.71,156,166
2024-05-31 03:30:00,10.6,248,259
2024-05-31 04:00:00,11.5,239,250
2024-05-31 04:30:00,12.4,150,162
2024-05-31 05:00:00,13.2,152,165
2024-05-31 05:30:00,14.1,3666,3680
2024-05-31 06:00:00,15,148,163
2024-05-31 06:30:00,86,1317,1403
2024-05-31 07:00:00,159,82,241
2024-05-31 07:30:00,240,1196,1436
2024-05-31 08:00:00,481,-203,278
2024-05-31 08:30:00,943,-574,369
2024-05-31 09:00:00,1513,-1191,322
2024-05-31 09:30:00,2037,-1706,331
2024-05-31 10:00:00,2643,-2396,247
2024-05-31 10:30:00,3075,-2812,263
2024-05-31 11:00:00,3473,-3295,178
2024-05-31 11:30:00,3820,-3637,183
2024-05-31 12:00:00,4047,-3710,337
2024-05-31 12:30:00,4246,-2795,1451
2024-05-31 13:00:00,4369,-1297,3072
2024-05-31 13:30:00,4400,-1347,3053
2024-05-31 14:00:00,4400,-1215,3185
2024-05-31 14:30:00,4370,-1204,3166
2024-05-31 15:00:00,4293,-1217,3076
2024-05-31 15:30:00,4054,-712,3342
2024-05-31 16:00:00,3860,-761,3099
2024-05-31 16:30:00,3578,-503,3075
2024-05-31 17:00:00,3188,-1860,1328
2024-05-31 17:30:00,2684,-2495,189
2024-05-31 18:00:00,2270,29,2299
2024-05-31 18:30:00,1860,-1481,379
2024-05-31 19:00:00,1282,-833,449
2024-05-31 19:30:00,774,-424,350
2024-05-31 20:00:00,339,29,368
2024-05-31 20:30:00,85,2544,2629
2024-05-31 21:00:00,11,476,487
2024-05-31 21:30:00,0,1571,1571
2024-05-31 22:00:00,,423,
2024-05-31 22:30:00,,397,
2024-05-31 23:00:00,,403,
2024-05-31 23:30:00,,328,
